directorID,Director
1287,Alan Cohn
1288,Pat Proft
1289,Brad Anderson
1290,Sarah Kernochan
1291,Vincent Ward
1292,Bill Plympton
1293,Robert Bierman
1294,François Ozon
1295,Bob Saget
1296,William Nicholson
1297,André Charlot
1298,Leedham Bantock
1299,Vincenzo Natali
1300,Timothy Hutton
1301,Troy Byer
1302,Lance Hool
1303,Mark Steven Johnson
1304,Robert Towne
1305,Tony Bill
1306,Lewis John Carlino
1307,Tamar Simon Hoffs
1308,Paul Brickman
1309,Peter Sellars
1310,Silvio Narizzano
1311,Charles Band
1312,Jerry Schatzberg
1313,Carl Schultz
1314,Dan Aykroyd
1315,Terry Hughes
1316,Caroline Thomas
1317,David Veloz
1318,Jerzy Domaradzki
1319,Lance Mungia
1320,Ramin Niami
1321,Jamie Blanks
1322,David Dobkin
1323,Shekhar Kapur
1324,Lindsay Anderson
1325,Piers Haggard
1326,Gordon Douglas
1327,Susanna Styron
1328,Eric Darnell
1329,Stanley Tucci
1330,John Pieplow
1331,John Maybury
1332,Marc Levin
1333,Arthur Marks
1334,Stefan Ruzowitzky
1335,Evan Dunsky
1336,Bill Ryan
1337,Gary Ross
1338,Bennett Miller
1339,Roberto Benigni
1340,Trey Parker
1341,John Harrison
1342,Tony Kaye
1343,S.R. Bindler
1344,Richard LaGravenese
1345,Hype Williams
1346,Martin Brest
1347,Bruce McDonald
1348,J. Todd Anderson
1349,Andrey Konchalovskiy
1350,Eugene Corr
1351,Bryan Forbes
1352,James D. Parriott
1353,Igor Kovalyov
1354,Walter Salles
1355,Predrag Antonijevic
1356,Kirk Jones
1357,Thomas Vinterberg
1358,Ishirô Honda
1359,Koji Hashimoto
1360,Merian C. Cooper
1361,John Guillermin
1362,Susan Seidelman
1363,John Glen
1364,Jerry Paris
1365,Jim Drake
1366,Alan Myerson
1367,Peter Bonerz
1368,Dean Parisot
1369,Neil Abramson
1370,Peter Berg
1371,Ferzan Ozpetek
1372,Troy Miller
1373,Brenda Chapman
1374,Glenn Jordan
1375,George Seaton
1376,John D. Hancock
1377,Sylvester Stallone
1378,Jack Fisk
1379,Alan Metter
1380,Paul Greengrass
1381,Terrence Malick
1382,Ernest B. Schoedsack
1383,Maya Angelou
1384,Anthony Drazan
1385,J.S. Cardone
1386,Anand Tucker
1387,Willard Carroll
1388,Shane Meadows
1389,John Bruno
1390,Rod Amateau
1391,Willard Huyck
1392,Tibor Takács
1393,Kurt Neumann
1394,Chris Walas
1395,Mark L. Lester
1396,Jeff Burr
1397,Kim Henkel
1398,Glen Pitre
1399,Peter Faiman
1400,John Cornell
1401,Jeff Kanew
1402,Anne Fontaine
1403,Álex de la Iglesia
1404,Tony Spiridakis
1405,Robert Iscove
1406,Nancy Savoca
1407,Joe Carnahan
1408,Michael Powell
1409,Daphna Kastner
1410,Brian Helgeland
1411,Mark Tarlov
1412,Myles Berkowitz
1413,James Moll
1414,René Laloux
1415,Julia Sweeney
1416,Darren Stein
1417,Samira Makhmalbaf
1418,Risa Bramon Garcia
1419,Michael Davis
1420,Richard Wenk
1421,Shôhei Imamura
1422,Mary Lambert
1423,David Price
1424,James D.R. Hickox
1425,William Castle
1426,Jack Smight
1427,Jerry Jameson
1428,James Goldstone
1429,Michael Crichton
1430,Ted Post
1431,Don Taylor
1432,Corey Allen
1433,Mark Robson
1434,David Lowell Rich
1435,Irwin Allen
1436,Matthew Diamond
1437,Roger Kumble
1438,Guy Ritchie
1439,Adam Bernstein
1440,P.J. Castellaneta
1441,Stuart Burkin
1442,Katt Shea
1443,Chris Roberts
1444,Bob Balaban
1445,Wolf Rilla
1446,Anton Leader
1447,Bob Clark
1448,Rob DeFranco
1449,Gaspar Noé
1450,Katja von Garnier
1451,Marshall Herskovitz
1452,Barry J. Hershey
1453,Maurice Joyce
1454,Sam Miller
1455,Tony Goldwyn
1456,Gil Junger
1457,Carlos Saura
1458,Erick Zonca
1459,Marion Vernoux
1460,Philip Saville
1461,Hilary Brougher
1462,Christopher Nolan
1463,Dave Meyers
1464,Julio Medem
1465,Faith Hubley
1466,George Haas
1467,Olivier Ducastel
1468,Bradley Battersby
1469,Alejandro Amenábar
1470,Dariusz Jablonski
1471,James Merendino
1472,Meng Hua Ho
1473,Jennifer Baichwal
1474,Rodman Flender
1475,Simon Shore
1476,Tian-Ming Wu
1477,Tony Bui
1478,Thom Eberhardt
1479,Jim Wynorski
1480,Rob Sitch
1481,Linda Kandel
1482,Paul Quinn
1483,Joan Chen
1484,David Raynr
1485,Hirokazu Koreeda
1486,Daniel Lee
1487,David Moreton
1488,Leslie Woodhead
1489,Peter Ho-Sun Chan
1490,Amos Poe
1491,Wojciech Has
1492,Karl Freund
1493,Terence Fisher
1494,Leslie Goodwins
1495,Reginald Le Borg
1496,Christy Cabanne
1497,Harold Young
1498,Frank Perry
1499,Richard Lester
1500,Sidney J. Furie
1501,Tod Browning
1502,Erle C. Kenton
1503,Rowland V. Lee
1504,Roy William Neill
1505,Robert Siodmak
1506,George Waggner
1507,Philippe Mora
1508,Jack Arnold
1509,Jim Sharman
1510,Mikel Conrad
1511,Malcolm Leo
1512,Christian Nyby
1513,Byron Haskin
1514,Robert Gordon
1515,Don Siegel
1516,Fred F. Sears
1517,Roger Corman
1518,Virgil W. Vogel
1519,Josef Rusnak
1520,Theodoros Angelopoulos
1521,Maria Ripoll
1522,Tanya Wexler
1523,William Roth
1524,Robert Meyer Burnett
1525,Alain Zaloum
1526,Yvan Le Moine
1527,Chris Buck
1528,Andrew J. Kuehn
1529,Tom Tykwer
1530,Roger Nygard
1531,Rowan Woods
1532,Francis Veber
1533,John Tatoulis
1534,Scott Ziehl
1535,Leos Carax
1536,Olivier Assayas
1537,Paul Weitz
1538,Mark Pellington
1539,Tim Hill
1540,Daniel Myrick
1541,Rick Famuyiwa
1542,Michael Patrick Jann
1543,David Kellogg
1544,Jim Fall
1545,Kinka Usher
1546,Michael Polish
1547,François Truffaut
1548,Gene Saks
1549,Peter R. Hunt
1550,Stephen Carpenter
1551,Bertrand Blier
1552,Jerrold Freedman
1553,Jeffrey Delman
1554,Graeme Clifford
1555,Károly Makk
1556,Brad Bird
1557,Paul McGuigan
1558,Tod Williams
1559,John Turturro
1560,Gary Sinyor
1561,Adam Rifkin
1562,Anne Wheeler
1563,Ana Kokkinos
1564,Anna Maria Tatò
1565,Joseph Henabery
1566,Peter Hall
1567,Gene Wilder
1568,Ian MacNaughton
1569,Graham Baker
1570,Ken Finkleman
1571,Masami Hata
1572,Kevin Williamson
1573,Mic Rodgers
1574,Jeff Franklin
1575,Satoshi Kon
1576,Philip Frank Messina
1577,Chuck Workman
1578,Crane Wilbur
1579,Bill Colleran
1580,Nanette Burstein
1581,Patrice Toye
1582,Rand Ravich
1583,Kevin Brodie
1584,Hugh Johnson
1585,Aris Iliopulos
1586,Ziad Doueiri
1587,Mike Barker
1588,Hampton Fancher
1589,Masanori Hata
1590,Alfred Sole
1591,S.F. Brownrigg
1592,Joseph Sargent
1593,George Dunning
1594,Sam Mendes
1595,Tinto Brass
1596,Christian Vincent
1597,George Abbott
1598,Ken Russell
1599,Tom DeSimone
1600,Jackie Chan
1601,Peter Kassovitz
1602,Bruce McCulloch
1603,Audrey Wells
1604,Gary Halvorson
1605,Kevin Alyn Elders
1606,John Schultz
1607,Mark Illsley
1608,Jake Scott
1609,Catherine Breillat
1610,Bernard McEveety
1611,Dave Fleischer
1612,Don Coscarelli
1613,Richard Franklin
1614,Anthony Perkins
1615,Kimberly Peirce
1616,Tessa Blake
1617,Cédric Kahn
1618,José Luis Garci
1619,Jeff Abugov
1620,Marcel Carné
1621,Woo-Ping Yuen
1622,John Byrum
1623,Preston Sturges
1624,Eliseo Subiela
1625,Henry Hathaway
1626,Charles Vidor
1627,Régis Wargnier
1628,Robert Aldrich
1629,James Bridges
1630,Guy Hamilton
1631,Terence Young
1632,Jamaa Fanaka
1633,William Beaudine
1634,Jennifer Wynne Farmer
1635,David Evans
1636,Frank Whaley
1637,Harmony Korine
1638,Robert Marcarelli
1639,Mervyn LeRoy
1640,Bob Fosse
1641,Louis Morneau
1642,Malcolm D. Lee
1643,Antonio Banderas
1644,Damon Santostefano
1645,Michael Cristofer
1646,Tamara Hernandez
1647,George Pavlou
1648,David Riker
1649,William Malone
1650,Spike Jonze
1651,Eric Styles
1652,Adam Abraham
1653,Hayao Miyazaki
1654,Donal Lardner Ward
1655,Radu Mihaileanu
1656,Chris Smith
1657,Don McKellar
1658,Buster Keaton
1659,Brian Yuzna
1660,Oz Scott
1661,Michael Gornick
1662,Clyde Bruckman
1663,Sam Taylor
1664,Arnold Laven
1665,Rick Roessler
1666,Bruce Malmuth
1667,Bob Logan
1668,Boris Sagal
1669,Ken Wiederhorn
1670,Maria Maggenti
1671,Peter Duffell
1672,Craig Bolotin
1673,Kunihiko Yuyama
1674,Richard Shepard
1675,Daniel Pyne
1676,William Nigh
1677,Terry O. Morse
1678,Kurt Voss
1679,Eric Bross
1680,Paul Newman
1681,W.D. Richter
1682,Ramón Menéndez
1683,Darko Mitrevski
1684,Doug Block
1685,Jean Rollin
1686,Gus Meins
1687,Hiroshi Inagaki
1688,Martin Ritt
1689,Tom Moore
1690,Gavin O'Connor
1691,Mario Bava
1692,Ida Lupino
1693,Bill Milling
1694,Scott Elliott
1695,Victor Mignatti
1696,Marshall Neilan
1697,Jean Renoir
1698,Andrew V. McLaglen
1699,Steven Kampmann
1700,Robert F. Hill
1701,Edward F. Cline
1702,Jack Nicholson
1703,Frank Tashlin
1704,Mike Mitchell
1705,John Asher
1706,Tim Roth
1707,Roland West
1708,Peter Bogdanovich
1709,Nathan Juran
1710,Rob Minkoff
1711,Martha Fiennes
1712,Matthew Warchus
1713,Radley Metzger
1714,James B. Harris
1715,Robert Ellis Miller
1716,John English
1717,Mario Camerini
1718,Steve Carr
1719,Julie Taymor
1720,Jennifer Leitzes
1721,Julian Goldberger
1722,Aviva Kempner
1723,Jay Russell
1724,Marion Hänsel
1725,Santosh Sivan
1726,Parris Patton
1727,John S. Robertson
1728,George Sidney
1729,Henry King
1730,Gene Quintano
1731,Ivan Passer
1732,Eric Radomski
1733,Jesús Franco
1734,Curtis Harrington
1735,Francesco Rosi
1736,Hiroshi Teshigahara
1737,Kris Isacsson
1738,Robert Mugge
1739,Alfonso Albacete
1740,Irving Rapper
1741,Herbert Blaché
1742,Desmond Davis
1743,Charles R. Rondeau
1744,Art Linson
1745,George Englund
1746,Mikael Kristersson
1747,Khyentse Norbu
1748,Alejandro Springall
1749,Mikhail Kalatozov
1750,Stephen Surjik
1751,Fran Rubel Kuzui
1752,Rémy Belvaux
1753,Gary Sinise
1754,Troy Duffy
1755,Eric Blakeney
1756,Ventura Pons
1757,Monika Treut
1758,Lorenzo Doumani
1759,Susan Muska
1760,Richard Spence
1761,Anthony Harvey
1762,Chris Koch
1763,Jun Falkenstein
1764,Tina Valinsky
1765,Rob Hardy
1766,Lynn Hershman-Leeson
1767,James Clavell
1768,Ben Younger
1769,Jasmin Dizdar
1770,Steven Okazaki
1771,Edgar G. Ulmer
1772,Max Baer Jr.
1773,Michael Miller
1774,Felix E. Feist
1775,H. Bruce Humberstone
1776,Rod Lurie
1777,Eric Mendelsohn
1778,Søren Kragh-Jacobsen
1779,Ken Liotti
1780,DJ Pooh
1781,Pontus Löwenhielm
1782,Barry W. Blaustein
1783,George Bowers
1784,Kevin Brownlow
1785,Michael Winner
1786,Al Reinert
1787,Herschell Gordon Lewis
1788,Winston Hibler
1789,Laslo Benedek
1790,George Marshall
1791,Jason Freeland
1792,Aileen Ritchie
1793,Henri Verneuil
1794,Sidney Poitier
1795,Julie Dash
1796,Irving Pichel
1797,Marcel L'Herbier
1798,Stanley Kramer
1799,Kristine Peterson
1800,J. Elder Wills
1801,Paul Flaherty
1802,Jim Goddard
1803,James Frawley
1804,Bill Norton
1805,Jean Negulesco
1806,Roy Ward Baker
1807,Raoul Walsh
1808,Benoît Mariage
1809,James Wong
1810,Christina Andreef
1811,Julian Henriques
1812,Arthur Lubin
1813,Harold Prince
1814,Allan A. Goldstein
1815,Newt Arnold
1816,Sidney Franklin
1817,Andrzej Bartkowiak
1818,Mark Piznarski
1819,Mark Hanlon
1820,Javier Elorrieta
1821,Jean Yarbrough
1822,Peter Brook
1823,Rafal Zielinski
1824,Richard C. Sarafian
1825,John Llewellyn Moxey
1826,Alain Tanner
1827,Luis Valdez
1828,David Seltzer
1829,Bibo Bergeron
1830,Armando Crispino
1831,David MacDonald
1832,Robert Clarke
1833,Eugenio Martín
1834,David Beaird
1835,George Fitzmaurice
1836,Sergio Martino
1837,Abbe Wool
1838,Bruce Joel Rubin
1839,Bonnie Hunt
1840,Pip Karmel
1841,Richard Quine
1842,James Young
1843,William Asher
1844,Giuliano Montaldo
1845,Francis Megahy
1846,Steve Gordon
1847,Neal Israel
1848,Alain Resnais
1849,Jon Jost
1850,Kon Ichikawa
1851,Edward Norton
1852,Marek Kanievska
1853,Damien O'Donnell
1854,Julien Temple
1855,Chris Browne
1856,Milton Moses Ginsberg
1857,Bobcat Goldthwait
1858,Morton DaCosta
1859,Davis Guggenheim
1860,Gina Prince-Bythewood
1861,Sofia Coppola
1862,Jules Dassin
1863,Bharat Nalluri
1864,Matt Williams
1865,John Swanbeck
1866,Kevin Jordan
1867,Deborah Warner
1868,Adam Simon
1869,Jonathan Winfrey
1870,John Keitel
1871,Justin Kerrigan
1872,Mark Benjamin
1873,Jim McBride
1874,Francis D. Lyon
1875,Dario Argento
1876,Harald Reinl
1877,Martin Davidson
1878,Stan Dragoti
1879,Scott Alexander
1880,Peter M. Cohen
1881,Norman Taurog
1882,Bruce Kessler
1883,Barbara Sonneborn
1884,John Rich
1885,Eric Leighton
1886,Todd Phillips
1887,Floyd Mutrux
1888,Bart Freundlich
1889,Andrzej Zulawski
1890,Tom Dey
1891,Jon Reiss
1892,Herk Harvey
1893,David Miller
1894,Kelli Herd
1895,Lewis Gilbert
1896,William C. McGann
1897,Edward Ludwig
1898,Val Guest
1899,Vicente Aranda
1900,Lucio Fulci
1901,Marco Ferreri
1902,Douglas Sirk
1903,Albert Lewin
1904,David Schmoeller
1905,David Allen
1906,Jerry London
1907,Joe Camp
1908,Ron Fricke
1909,James Komack
1910,Noel Black
1911,Richard W. Haines
1912,Michael Herz
1913,Mick Garris
1914,Craig R. Baxley
1915,Jean-Pierre Marois
1916,Gordon Parks
1917,Sergei M. Eisenstein
1918,José Luis Cuerda
1919,Alison Maclean
1920,Mick Davis
1921,Val Lik
1922,Peter Lord
1923,Aaron Norris
1924,Gordon Hessler
1925,George Jackson
1926,Robert Cormack
1927,Jörg Buttgereit
1928,Leslie Fenton
1929,Richard Talmadge
1930,Mike Hodges
1931,Jamie Babbit
1932,Yang Zhang
1933,Greg Harrison
1934,King Vidor
1935,Jeremy Podeswa
1936,Po-Chih Leong
1937,Michael Haigney
1938,Gerald Seth Sindell
1939,Sam Wanamaker
1940,Luis Puenzo
1941,Berit Nesheim
1942,Jûzô Itami
1943,Britt Allcroft
1944,David McNally
1945,Max Mayer
1946,John Forte
1947,Nigel Cole
1948,Joseph Green
1949,Brian G. Hutton
1950,Stan Winston
1951,Robert Hiltzik
1952,James Signorelli
1953,Don Edmonds
1954,Lee H. Katzin
1955,Lionel Coleman
1956,Jenniphr Goodman
1957,Max Färberböck
1958,Frédéric Fonteyne
1959,Steven Maler
1960,Fenton Bailey
1961,Myles Connell
1962,Gerard Stembridge
1963,Tarsem Singh
1964,Takao Okawara
1965,Adam Collis
1966,James D. Stern
1967,Elliot Silverstein
1968,Chantal Akerman
1969,Saul Rubinek
1970,Leslie Norman
1971,Aiyana Elliott
1972,Peyton Reed
1973,Chi Muoi Lo
1974,Michael Dinner
1975,Valerie Breiman
1976,Robert Greenwald
1977,Douglas Aarniokoski
1978,Chris Fiore
1979,Robert Adetuyi
1980,Benito Zambrano
1981,Joe Charbanic
1982,Christopher McQuarrie
1983,Rob Walker
1984,Rob Schmidt
1985,Bruce Paltrow
1986,Jon Shear
1987,Timothy Wayne Folsome
1988,Craig Mazin
1989,John Leekley
1990,John Ottman
1991,Fina Torres
1992,Sally Field
1993,Jason Priestley
1994,Greg Berlanti
1995,Karyn Kusama
1996,Edward Bernds
1997,Don Weis
1998,Ray Kellogg
1999,Deborah Brock
2000,Sally Mattison
2001,Carol Frank
2002,Dein Perry
2003,Mamoru Hosoda
2004,Raymond De Felitta
2005,Jason Alexander
2006,Janusz Kaminski
2007,Tom Laughlin
2008,George Pal
2009,Luca Bercovici
2010,Albert Band
2011,Charles Walters
2012,Stephen Daldry
2013,Lang Elliott
2014,Chia-Liang Liu
2015,Uli Edel
2016,McG
2017,Antony Hoffman
2018,Kenneth Lonergan
2019,Kevin Macdonald
2020,Stig Bergqvist
2021,Gregory Cooke
2022,Courtney Solomon
2023,Montxo Armendáriz
2024,Nelson Shin
2025,Yahoo Serious
2026,Danny Leiner
2027,Ed Harris
2028,Myung-se Lee
2029,Maggie Greenwald
2030,Patrick Lussier
2031,E. Elias Merhige
2032,John Wayne
2033,Don Hulette
2034,Tom Gries
2035,Ron Maxwell
2036,Ted Nicolaou
2037,Fritz Böttger
2038,George Gallo
2039,Henry Bromell
2040,Dale G. Bradley
2041,Kuo-fu Chen
2042,Anne De Salvo
2043,Francine McDougall
2044,Adam Shankman
2045,Nadia Tass
2046,D. Ze'ev Gilad
2047,Liv Ullmann
2048,Adam Brooks
2049,Jean-François Laguionie
2050,Neil Turitz
2051,Dominik Moll
2052,Lyndall Hobbs
2053,John Flynn
2054,Ben Bolt
2055,Cheech Marin
2056,Jerry Rees
2057,Steve De Jarnatt
2058,David Keith
2059,Terry Leonard
2060,Michael Schultz
2061,Richard Lowenstein
2062,John R. Cherry III
2063,John Mackenzie
2064,Peter Del Monte
2065,Paolo Taviani
2066,Bob Giraldi
2067,Lawrence Bassoff
2068,Hector Babenco
2069,Elaine May
2070,Rod Daniel
2071,Gary Goddard
2072,Paul Aaron
2073,Charlie Loventhal
2074,Peter Werner
2075,William Phelps
2076,Vic Sarin
2077,Alex Winter
2078,Cesc Gay
2079,Jonathan Nossiter
2080,Agnès Jaoui
2081,Chris Weitz
2082,Chuck Sheetz
2083,Peter Askin
2084,Harry Sinclair
2085,Demian Lichtenstein
2086,Lee Stanley
2087,Andrucha Waddington
2088,Daniel Minahan
2089,Christopher Livingston
2090,Deborah Hoffmann
2091,Ben Hopkins
2092,Kieron J. Walsh
2093,Bill Fishman
2094,Denis Sanders
2095,Ralph Nelson
2096,Delmer Daves
2097,Robert Fuest
2098,Daniel Haller
2099,Jimmy T. Murakami
2100,Sheldon Lettich
2101,Burt Reynolds
2102,Richard A. Colla
2103,Nicholas Barker
2104,Joe Roth
2105,Douglas Cheek
2106,Gary Hardwick
2107,J.B. Rogers
2108,David Maquiling
2109,Gregory Poirier
2110,Alejandro G. Iñárritu
2111,David Shapiro
2112,Bill Eagles
2113,Richard Dutcher
2114,Marzieh Makhmalbaf
2115,Ann Hu
2116,Sharon Maguire
2117,Dennie Gordon
2118,Jonas McCord
2119,Andrew Dominik
2120,Joe Mantegna
2121,Tom Green
2122,Sande Zeig
2123,Jamie Thraves
2124,Jordan Walker-Pearlman
2125,John Greyson
2126,Harald Zwart
2127,Shinji Aoyama
2128,Veit Helmer
2129,Harry O. Hoyt
2130,Leni Riefenstahl
2131,Christian Marquand
2132,Frederick De Cordova
2133,Colin Higgins
2134,Roy Rowland
2135,Kristian Levring
2136,Del Shores
2137,Andrew Adamson
2138,Amos Kollek
2139,Karin Julsrud
2140,Eric Valli
2141,Vincent Jay Miller
2142,Donald Wrye
2143,Dale Launer
2144,Burt Lancaster
2145,Burt Kennedy
2146,Edward Yang
2147,Michael Nankin
2148,Luke Greenfield
2149,Thomas Bezucha
2150,Alan Cumming
2151,Jan Hrebejk
2152,Costa Botes
2153,Zelda Barron
2154,Peter Markle
2155,Hermine Huntgeburth
2156,John Stockwell
2157,Louis C.K.
2158,Adam Marcus
2159,Nick Doob
2160,Stavros Kazantzidis
2161,Jonathan Glazer
2162,Dwight Yoakam
2163,David Douglas
2164,Raoul Peck
2165,Lawrence Guterman
2166,Chris Nahon
2167,Léa Pool
2168,Virginie Despentes
2169,Mario Monicelli
2170,Hal Needham
2171,Lee Frost
2172,Bert I. Gordon
2173,Tommy Chong
2174,Thomas K. Avildsen
2175,Mark Herrier
2176,Alexander Korda
2177,Alexander Mackendrick
2178,Elio Petri
2179,Wei Lo
2180,Robert Clouse
2181,Bruce Lee
2182,Hironobu Sakaguchi
2183,Robert Luketic
2184,Roger Gnoan M'Bala
2185,Joel Hopkins
2186,Jon Favreau
2187,Don Kempf
2188,Mark Osborne
2189,Ben Stassen
2190,Martyn Atkins
2191,George Casey
2192,Ernest Thompson
2193,Aki Kaurismäki
2194,Bud Yorkin
2195,Allan Arkush
2196,Bruno Nuytten
2197,Geneviève Robert
2198,Joan Micklin Silver
2199,Mark Goldblatt
2200,Buddy Van Horn
2201,Daniel Goldberg
2202,Andrew Solt
2203,Bud S. Smith
2204,Frank LaLoggia
2205,Bob Swaim
2206,William Richert
2207,Christopher Crowe
2208,Percy Adlon
2209,Marisa Silver
2210,Dan O'Bannon
2211,Geoff Burrowes
2212,Boaz Davidson
2213,Joan Freeman
2214,James Glickenhaus
2215,George Sluizer
2216,Rip Torn
2217,Paul Bogart
2218,Jon Hess
2219,Sam Firstenberg
2220,Cedric Sundstrom
2221,Robert Radler
2222,David Irving
2223,Gary David Goldberg
2224,Euzhan Palcy
2225,Jean-Claude Lord
2226,Dave Thomas
2227,Mel Damski
2228,Eddie Murphy
2229,David Hugh Jones
2230,Mark DiSalle
2231,Richard Greenberg
2232,Thomas J. Wright
2233,John Cameron Mitchell
2234,Silvio Soldini
2235,Kiyoshi Kurosawa
2236,Joel Hershman
2237,Samantha Lang
2238,David Wain
2239,William Lustig
2240,David Greenwalt
2241,Alejandro Jodorowsky
2242,Paul Bartel
2243,Jay Levey
2244,Will Mackenzie
2245,Robert Klane
2246,Paul Donovan
2247,David Caesar
2248,Jeroen Krabbé
2249,Karel Reisz
2250,Frank Henenlotter
2251,Peter Mullan
2252,Pierre-Paul Renders
2253,Édouard Molinaro
2254,Steven M. Martin
2255,John Carney
2256,Paul Cox
2257,Blair Hayes
2258,Michael Tollin
2259,Éva Gárdos
2260,Ben Elton
2261,Lukas Moodysson
2262,Patrik-Ian Polk
2263,Tim Blake Nelson
2264,Jordan Brady
2265,Nickolas Perry
2266,Sang-ok Shin
2267,Buzz Kulik
2268,Robin Hardy
2269,Blair Treu
2270,Mark Brown
2271,Steven Cantor
2272,Dan Cohen
2273,Hassan Yektapanah
2274,Yongyoot Thongkongtoon
2275,Michael Cuesta
2276,Charles Lamont
2277,Mark Jonathan Harris
2278,Daniel Sackheim
2279,Jacob Kornbluth
2280,Cory McAbee
2281,Edet Belzberg
2282,Kenneth A. Carlson
2283,Brian Trenchard-Smith
2284,George Butler
2285,Sergio Corbucci
2286,Vladimir Menshov
2287,Edwin Sherin
2288,Dusan Makavejev
2289,Ján Kadár
2290,Anthony Page
2291,Franc Roddam
2292,Rudolph Maté
2293,David Kane
2294,Eric Hannah
2295,Jacques Rivette
2296,Dov Kelemer
2297,Gillian Grisman
2298,Lucrecia Martel
2299,Samuel Fuller
2300,Ulli Lommel
2301,Claude Pinoteau
2302,Walter Grauman
2303,Nancy Walker
2304,Robert Kaylor
2305,Joel Oliansky
2306,Lech Kowalski
2307,Alvin Rakoff
2308,Eric Schwab
2309,Rob Pritts
2310,Christine Lahti
2311,Hirotsugu Kawasaki
2312,Douglas Hickox
2313,Arthur H. Nadel
2314,Ben Burtt
2315,Graeme Ferguson
2316,David Stevens
2317,Dorian Walker
2318,Ivan Galin
2319,Danny Pang
2320,Marcelo Piñeyro
2321,Neal Slavin
2322,Steve Beck
2323,Jonathan Teplitzky
2324,Richard Kelly
2325,Sophie Fillières
2326,Robert Guédiguian
2327,Sandi Simcha Dubowski
2328,Pete Docter
2329,Rob Morrow
2330,Richard Glatzer
2331,David Atkins
2332,Brendan Malloy
2333,Todd Field
2334,Barry Shear
2335,Sidney Hayers
2336,Lewis Seiler
2337,Robert Moore
2338,Dominique Deruddere
2339,Joseph Ellison
2340,Peter Collinson
2341,Anne Bancroft
2342,Ib Melchior
2343,Kevin Connor
2344,James Fargo
2345,Steve Carver
2346,Harry Hook
2347,John Moore
2348,Scott J. Gill
2349,Patrick Stettner
2350,Danis Tanovic
2351,René Clair
2352,Joel Gallen
2353,Richard Eyre
2354,Ray Lawrence
2355,Christopher Morahan
2356,Quentin Lawrence
2357,Lamont Johnson
2358,Jeff Bleckner
2359,Jesse Dylan
2360,John A. Davis
2361,Mike Mendez
2362,Haskell Wexler
2363,Zoltan Korda
2364,Robert Taylor
2365,Michael Mak
2366,Marc Forster
2367,Barry Shils
2368,Ranald MacDougall
2369,Joseph Losey
2370,Neal Jimenez
2371,Sébastien Lifshitz
2372,Christophe Gans
2373,John Bailey
2374,Ken Cameron
2375,Jules Bass
2376,Matthew Robbins
2377,Richard Elfman
2378,William Sachs
2379,Jan Schütte
2380,Lone Scherfig
2381,Joseph Cedar
2382,Mike Binder
2383,Douglas Trumbull
2384,Marlon Brando
2385,Laurice Guillen
2386,Xiaoshuai Wang
2387,Kazuki Akane
