movieID,Year,Director,Actors,Languages
321,1993,Tomás Gutiérrez Alea,Jorge Perugorría|Vladimir Cruz|Mirta Ibarra,Spanish|English|French
322,1994,George Huang,Kevin Spacey|Frank Whaley|Michelle Forbes,English
324,1994,Geoff Burton,Jack Thompson|Russell Crowe|John Polson,English
325,1995,Kelly Makin,Matt Frewer|Valerie Mahaffey|Lawrence Dane,English
326,1994,Yimou Zhang,You Ge|Li Gong|Ben Niu,Mandarin
327,1995,Rachel Talalay,Lori Petty|Ice-T|Naomi Watts,English
328,1995,Ernest R. Dickerson,Billy Zane|William Sadler|John Kassir,English
329,1994,David Carson,Patrick Stewart|William Shatner|Malcolm McDowell,English|Klingon
330,1995,Rusty Cundieff,Clarence Williams III|Corbin Bernsen|Joe Torry,English
331,1994,Brian Gilbert,Willem Dafoe|Miranda Richardson|Rosemary Harris,English
332,1995,John Carpenter,Christopher Reeve|Kirstie Alley|Linda Kozlowski,English
333,1995,Peter Segal,Chris Farley|David Spade|Brian Dennehy,English
334,1994,Louis Malle,Wallace Shawn|Phoebe Brand|George Gaynes,English
335,1995,Steven Soderbergh,Peter Gallagher|Elisabeth Shue|Alison Elliott,English
336,1995,Preston A. Whitmore II,Allen Payne|Eddie Griffin|Joe Morton,English
337,1993,Lasse Hallström,Johnny Depp|Leonardo DiCaprio|Juliette Lewis,English
338,1995,Brett Leonard,Denzel Washington|Russell Crowe|Kelly Lynch,English
339,1995,Jon Turteltaub,Sandra Bullock|Bill Pullman|Peter Gallagher,English
340,1994,Jon Avnet,Elijah Wood|Kevin Costner|Mare Winningham,English
341,1994,Mina Shum,Sandra Oh|Stephen Chang|Alannah Ong,English|Cantonese
342,1994,P.J. Hogan,Toni Collette|Rachel Griffiths|Bill Hunter,English
343,1995,Melanie Mayron,Schuyler Fisk|Bre Blair|Rachael Leigh Cook,English
344,1994,Tom Shadyac,Jim Carrey|Courteney Cox|Sean Young,English
345,1994,Stephan Elliott,Hugo Weaving|Guy Pearce|Terence Stamp,English|Filipino
346,1994,Iain Softley,Stephen Dorff|Sheryl Lee|Ian Hart,English|German|French|Russian
347,1992,Roman Polanski,Hugh Grant|Kristin Scott Thomas|Emmanuelle Seigner,English|French
348,1994,Woody Allen,John Cusack|Dianne Wiest|Jennifer Tilly,English
349,1994,Phillip Noyce,Harrison Ford|Willem Dafoe|Anne Archer,English
350,1994,Joel Schumacher,Susan Sarandon|Tommy Lee Jones|Brad Renfro,English
351,1994,Jessie Nelson,Ray Liotta|Whoopi Goldberg|Tina Majorino,English
352,1994,Spike Lee,Alfre Woodard|Delroy Lindo|David Patrick Kelly,English
353,1994,Alex Proyas,Brandon Lee|Michael Wincott|Rochelle Davis,English
354,1994,Ron Shelton,Tommy Lee Jones|Robert Wuhl|Lolita Davidovich,English
355,1994,Brian Levant,John Goodman|Rick Moranis|Rosie O'Donnell,English
356,1994,Robert Zemeckis,Tom Hanks|Robin Wright|Gary Sinise,English
357,1994,Mike Newell,Hugh Grant|Andie MacDowell|James Fleet,English|British Sign Language
358,1995,John Singleton,Omar Epps|Kristy Swanson|Michael Rapaport,English
359,1994,Darnell Martin,Lauren Luna Vélez|Jon Seda|Tomas Melly,English
360,1994,Charles Shyer,Nick Nolte|Julia Roberts|Saul Rubinek,English
361,1994,Andrew Bergman,Nicolas Cage|Bridget Fonda|Rosie Perez,English
362,1994,Stephen Sommers,Jason Scott Lee|Cary Elwes|Lena Headey,English
363,1993,Ray Müller,Leni Riefenstahl|Marlene Dietrich|Walter Frentz,German
364,1994,Roger Allers,Matthew Broderick|Jeremy Irons|James Earl Jones,English|Swahili|Xhosa|Zulu
365,1993,Bernardo Bertolucci,Keanu Reeves|Bridget Fonda|Ruocheng Ying,English
366,1994,Wes Craven,Heather Langenkamp|Robert Englund|Jeff Davis,English
367,1994,Chuck Russell,Jim Carrey|Cameron Diaz|Peter Riegert,English|Swedish
368,1994,Richard Donner,Mel Gibson|Jodie Foster|James Garner,English
369,1994,Alan Rudolph,Jennifer Jason Leigh|Campbell Scott|Matthew Broderick,English
370,1994,Peter Segal,Leslie Nielsen|Priscilla Presley|George Kennedy,English
371,1994,Ron Howard,Michael Keaton|Glenn Close|Robert Duvall,English
372,1994,Ben Stiller,Winona Ryder|Ethan Hawke|Janeane Garofalo,English
373,1993,John Dahl,Nicolas Cage|Dennis Hopper|Lara Flynn Boyle,English
374,1994,Donald Petrie,Macaulay Culkin|Edward Herrmann|John Larroquette,English|Latin
375,1994,Robert Allan Ackerman,Susan Sarandon|Sam Shepard|Nick Stahl,English
376,1994,Curtis Hanson,Meryl Streep|Kevin Bacon|David Strathairn,English|American Sign Language
377,1994,Jan de Bont,Keanu Reeves|Dennis Hopper|Sandra Bullock,English
378,1994,Ron Underwood,Michael Keaton|Geena Davis|Christopher Reeve,English
379,1994,Peter Hyams,Jean-Claude Van Damme|Mia Sara|Ron Silver,English
380,1994,James Cameron,Arnold Schwarzenegger|Jamie Lee Curtis|Tom Arnold,English|French|Arabic|German
381,1994,Luis Mandoki,Meg Ryan|Andy Garcia|Ellen Burstyn,English|Vietnamese
382,1994,Mike Nichols,Jack Nicholson|Michelle Pfeiffer|James Spader,English|Spanish
383,1994,Lawrence Kasdan,Kevin Costner|Dennis Quaid|Gene Hackman,English|Spanish
384,1995,Damian Harris,Ellen Barkin|Laurence Fishburne|Frank Langella,English
385,1994,Suri Krishnamma,Albert Finney|Brenda Fricker|Michael Gambon,English
386,1994,Jefery Levy,Stephen Dorff|Reese Witherspoon|Jake Busey,English
387,1994,Keenen Ivory Wayans,Keenen Ivory Wayans|Charles S. Dutton|Jada Pinkett Smith,English
388,1994,Robert Lee King,James Andrews|Mary Beth Aylesworth|Mike Barbour,English
389,1994,Yves Angelo,Gérard Depardieu|Fanny Ardant|Fabrice Luchini,French
390,1965,Russ Meyer,Tura Satana|Haji|Lori Williams,English
391,1994,Doug McHenry,Allen Payne|Jada Pinkett Smith|Bokeem Woodbine,English
392,1993,Dave Borthwick,Nick Upton|Deborah Collard|Frank Passingham,English
393,1994,Steven E. de Souza,Jean-Claude Van Damme|Raul Julia|Ming-Na Wen,English|Japanese|Esperanto
394,1995,Wallace Wolodarsky,Jason Priestley|Kimberly Williams-Paisley|Peter Riegert,English
395,1994,Michael A. Nickles,Adam Ant|Heather Graham|Jessica Hamilton,English
396,1995,Paul Warner,Steve Alden|David Arquette|Stephen Baldwin,English
397,1995,Vincent Robert,Eddie Bowz|Heather Medway|Ann Turkel,English
398,1995,Theodore Thomas,Frank Thomas|Ollie Johnston|Sylvia Roemer,English
399,1995,Lucas Platt,Erika Eleniak|William McNamara|Michael Lerner,English
400,1995,Ross Kagan Marks,Blythe Danner|Frank Whaley|Sheryl Lee,English
401,1995,Paul Williams,James Andronica|Cuauhtemoc Rivas|Edward James Olmos,English
402,1995,Robert Wuhl,Lloyd Adams|Robert Wuhl|Eric Bryson,English
403,1994,Roberto Sneider,Damián Alcázar|José Carlos Ruiz|Pedro Armendáriz Jr.,Spanish
404,1994,Jefri Aalmuhammed,Peter Bailey|Roscoe Lee Browne|John Henrik Clarke,English
405,1994,Andrew Morahan,Christopher Lambert|Mario Van Peebles|Deborah Kara Unger,English
406,1994,Michael Corrente,Nicholas Turturro|Anthony DeSando|Libby Langdon,English
407,1994,John Carpenter,Sam Neill|Jürgen Prochnow|Julie Carmen,English
408,1994,John G. Avildsen,Luke Perry|Stephen Baldwin|James Rebhorn,English
409,1994,Jeff Pollack,Duane Martin|Tupac Shakur|Leon,English
410,1993,Barry Sonnenfeld,Anjelica Huston|Raul Julia|Christopher Lloyd,English
411,1994,Thomas Schlamme,Martin Lawrence,English
412,1993,Martin Scorsese,Daniel Day-Lewis|Michelle Pfeiffer|Winona Ryder,English|Italian
413,1994,Michael Lehmann,Brendan Fraser|Steve Buscemi|Adam Sandler,English
414,1994,Paul Michael Glaser,Kevin Bacon|Charles Gitonga Maina|Yolanda Vazquez,English
415,1993,John Badham,Richard Dreyfuss|Emilio Estevez|Rosie O'Donnell,English
416,1994,Jonathan Kaplan,Madeleine Stowe|Mary Stuart Masterson|Andie MacDowell,English|Spanish
417,1994,Whit Stillman,Taylor Nichols|Chris Eigeman|Tushka Bergen,English|Spanish
418,1994,Bill Forsyth,Robin Williams|John Turturro|Kelly Hunter,English|Scottish Gaelic
419,1993,Penelope Spheeris,Diedrich Bader|Erika Eleniak|Jim Varney,English
420,1994,John Landis,Eddie Murphy|Jon Tenney|Joey Travolta,English
421,1994,Caroline Thompson,Sean Bean|David Thewlis|Docs Keepin Time,English
422,1993,Michael Apted,Madeleine Stowe|Aidan Quinn|James Remar,English
423,1994,Stephen Hopkins,Jeff Bridges|Tommy Lee Jones|Suzy Amis,English|Irish
424,1994,William Friedkin,Nick Nolte|Mary McDonnell|J.T. Walsh,English
425,1994,Tony Richardson,Jessica Lange|Tommy Lee Jones|Powers Boothe,English|French
426,1993,Abel Ferrara,Gabrielle Anwar|Meg Tilly|Terry Kinney,English
427,1993,Jennifer Chambers Lynch,Julian Sands|Sherilyn Fenn|Bill Paxton,English
428,1993,Robert De Niro,Robert De Niro|Chazz Palminteri|Lillo Brancato,English|Italian
429,1994,Adam Resnick,Chris Elliott|Ritch Brinkley|James Gammon,English
430,1993,John Whitesell,Jason Priestley|Gabriel Olds|Jerry O'Connell,English
431,1993,Brian De Palma,Al Pacino|Sean Penn|Penelope Ann Miller,English|Spanish
432,1994,Paul Weiland,Billy Crystal|Jack Palance|Daniel Stern,English
433,1994,Mick Jackson,Dana Carvey|Valeria Golino|James Earl Jones,English
434,1993,Renny Harlin,Sylvester Stallone|John Lithgow|Michael Rooker,English
435,1993,Steve Barron,Dan Aykroyd|Jane Curtin|Robert Knott,English
436,1994,Richard Rush,Bruce Willis|Jane March|Rubén Blades,English
437,1994,Michael Ritchie,Chevy Chase|Jack Palance|Dianne Wiest,English
438,1994,Gregg Champion,Woody Harrelson|Kiefer Sutherland|Dylan McDermott,English
439,1993,Abel Ferrara,Harvey Keitel|Madonna|James Russo,English
440,1993,Ivan Reitman,Kevin Kline|Sigourney Weaver|Frank Langella,English|Spanish
441,1993,Richard Linklater,Jason London|Wiley Wiggins|Matthew McConaughey,English
442,1993,Marco Brambilla,Sylvester Stallone|Wesley Snipes|Sandra Bullock,English
443,1994,Bruce Brown,Patrick O'Connell|Robert 'Wingnut' Weaver|Robert August,English
444,1993,Gus Van Sant,Uma Thurman|Lorraine Bracco|Pat Morita,English|German
445,1993,Carl Reiner,Armand Assante|Sherilyn Fenn|Kate Nelligan,English|Yiddish
446,1993,Kaige Chen,Leslie Cheung|Fengyi Zhang|Li Gong,Mandarin
447,1994,Donald Petrie,Harley Jane Kozak|Elizabeth McGovern|Bill Pullman,English
448,1993,Peter Weir,Jeff Bridges|Isabella Rossellini|Rosie Perez,English
449,1993,Rusty Cundieff,Larry B. Scott|Mark Christopher Lawrence|Rusty Cundieff,English
450,1994,Alek Keshishian,Joe Pesci|Brendan Fraser|Moira Kelly,English
451,1993,Steve Kloves,Dennis Quaid|Meg Ryan|James Caan,English
452,1994,John Irvin,Joan Plowright|Mia Farrow|Natasha Richardson,Irish|English
453,1993,Barry Sonnenfeld,Michael J. Fox|Gabrielle Anwar|Anthony Higgins,English
454,1993,Sydney Pollack,Tom Cruise|Jeanne Tripplehorn|Gene Hackman,English
455,1993,Simon Wincer,Jason James Richter|Lori Petty|Michael Madsen,English
456,1994,Boaz Yakin,Sean Nelson|Giancarlo Esposito|Samuel L. Jackson,English
457,1993,Andrew Davis,Harrison Ford|Tommy Lee Jones|Sela Ward,English|Polish|Spanish
458,1993,Walter Hill,Jason Patric|Gene Hackman|Robert Duvall,English
459,1994,Roger Donaldson,Alec Baldwin|Kim Basinger|Michael Madsen,English
460,1994,Howard Deutch,Macaulay Culkin|Ted Danson|Glenne Headly,English
461,1994,Rose Troche,V.S. Brodie|Guinevere Turner|T. Wendy McMillan,English
462,1994,Bruce Beresford,Colin Friels|Sean Connery|Joanne Whalley,English
463,1993,Sidney Lumet,Rebecca De Mornay|Don Johnson|Stephen Lang,English
464,1993,John Woo,Jean-Claude Van Damme|Lance Henriksen|Yancy Butler,English
465,1993,Oliver Stone,Hiep Thi Le|Tommy Lee Jones|Haing S. Ngor,English|Vietnamese
466,1993,Jim Abrahams,Charlie Sheen|Lloyd Bridges|Valeria Golino,English
467,1995,Julianna Lavin,Dana Delany|Kim Cattrall|Cynthia Stevenson,English
468,1995,Christopher Monger,Hugh Grant|Tara Fitzgerald|Colm Meaney,English
469,1993,Bille August,Jeremy Irons|Meryl Streep|Maria Conchita Alonso,English|Spanish
470,1994,Eric Meza,Christopher Reid|Christopher Martin|David Edwards,English
471,1994,Joel Coen,Tim Robbins|Paul Newman|Jennifer Jason Leigh,English|Finnish
472,1994,James L. Brooks,Nick Nolte|Albert Brooks|Whittni Wright,English
473,1994,Daniel Petrie Jr.,Pauly Shore|Lori Petty|Andy Dick,English
474,1993,Wolfgang Petersen,Clint Eastwood|John Malkovich|Rene Russo,English
475,1993,Jim Sheridan,Daniel Day-Lewis|Pete Postlethwaite|Alison Crosbie,English
476,1994,Matty Rich,Larenz Tate|Joe Morton|Suzzanne Douglas,English
477,1993,Brian Gibson,Angela Bassett|Laurence Fishburne|Rae'Ven Kelly,English
478,1994,Barry Levinson,Joe Pesci|Christian Slater|Victoria Abril,English
479,1993,Stephen Hopkins,Emilio Estevez|Cuba Gooding Jr.|Denis Leary,English
480,1993,Steven Spielberg,Sam Neill|Laura Dern|Jeff Goldblum,English|Spanish
481,1993,Dominic Sena,Brad Pitt|Juliette Lewis|Kathy Larson,English
482,1993,Roger Avary,Eric Stoltz|Julie Delpy|Martin Raymond,English|French
483,1993,Steven Soderbergh,Jesse Bradford|Jeroen Krabbé|Lisa Eichhorn,English
484,1994,Daniel Petrie,Helen Slater|Tom Guiry|Jon Tenney,English
485,1993,John McTiernan,Arnold Schwarzenegger|F. Murray Abraham|Art Carney,English
486,1993,James Lapine,Michael J. Fox|Christina Vidal|Nathan Lane,English
487,1994,Simon Wincer,Paul Hogan|Cuba Gooding Jr.|Beverly D'Angelo,English
488,1993,David Cronenberg,Jeremy Irons|John Lone|Barbara Sukowa,English
489,1993,Richard Benjamin,Whoopi Goldberg|Ted Danson|Will Smith,English
490,1993,Harold Becker,Alec Baldwin|Nicole Kidman|Bill Pullman,English
491,1993,Mel Gibson,Mel Gibson|Nick Stahl|Margaret Whitton,English
492,1993,Woody Allen,Woody Allen|Diane Keaton|Jerry Adler,English
493,1993,Albert Hughes,Tyrin Turner|Larenz Tate|June Kyoto Lu,English
494,1996,Stuart Baird,Kurt Russell|Halle Berry|Steven Seagal,English
495,1976,Nagisa Ôshima,Tatsuya Fuji|Eiko Matsuda|Aoi Nakajima,Japanese
496,1994,Tom Noonan,Tom Noonan|Karen Sillas,English
497,1993,Kenneth Branagh,Kenneth Branagh|Emma Thompson|Keanu Reeves,English
498,1993,Mike Figgis,Richard Gere|Lena Olin|Anne Bancroft,English
499,1993,Anthony Minghella,Matt Dillon|Annabella Sciorra|Mary-Louise Parker,English
500,1993,Chris Columbus,Robin Williams|Sally Field|Pierce Brosnan,English
501,1993,Mike Leigh,David Thewlis|Lesley Sharp|Katrin Cartlidge,English
502,1994,Christopher Cain,Pat Morita|Hilary Swank|Michael Ironside,English
503,1994,Michael Tolkin,Peter Weller|Judy Davis|Patrick Bauchau,English
504,1994,Martin Campbell,Ray Liotta|Lance Henriksen|Stuart Wilson,English
505,1994,Rob Reiner,Elijah Wood|Bruce Willis|Jason Alexander,English
506,1992,Sally Potter,Tilda Swinton|Billy Zane|Quentin Crisp,English|French
507,1993,Clint Eastwood,Kevin Costner|Clint Eastwood|Laura Dern,English
508,1993,Jonathan Demme,Tom Hanks|Denzel Washington|Roberta Maxwell,English
509,1993,Jane Campion,Holly Hunter|Harvey Keitel|Sam Neill,English|British Sign Language|Maori
510,1993,John Singleton,Janet Jackson|Tupac Shakur|Regina King,English
511,1993,David S. Ward,James Caan|Halle Berry|Omar Epps,English|German
512,1994,Stuart Orme,Donald Sutherland|Eric Thal|Julie Warner,English
513,1994,Mel Smith,Brian Benben|Mary Stuart Masterson|Ned Beatty,English
514,1994,Ted Demme,Denis Leary|Judy Davis|Kevin Spacey,English
515,1993,James Ivory,Anthony Hopkins|Emma Thompson|John Haycraft,English|French|German
516,1994,Penny Marshall,Danny DeVito|Gregory Hines|James Remar,English
517,1993,Philip Kaufman,Sean Connery|Wesley Snipes|Harvey Keitel,English|Japanese
518,1994,Alan Parker,Anthony Hopkins|Bridget Fonda|Matthew Broderick,English
519,1993,Fred Dekker,Nancy Allen|Robert John Burke|Mario Machado,English|Japanese
520,1993,Mel Brooks,Cary Elwes|Richard Lewis|Roger Rees,English
521,1993,Peter Medak,Gary Oldman|Lena Olin|Wallace Wood,English
522,1992,Geoffrey Wright,Russell Crowe|Daniel Pollock|Jacqueline McKenzie,English|Vietnamese|German|Japanese|Portuguese
523,1993,Victor Nunez,Ashley Judd|Todd Field|Bentley Mitchum,English
524,1993,David Anspaugh,Sean Astin|Jon Favreau|Ned Beatty,English|Spanish
525,1993,Tim Hunter,Danny Glover|Matt Dillon|Rick Aviles,English
526,1992,Cyril Collard,Cyril Collard|Romane Bohringer|Carlos López,French|Spanish
527,1993,Steven Spielberg,Liam Neeson|Ralph Fiennes|Ben Kingsley,English|Hebrew|German|Polish
528,1994,Michael Ritchie,Albert Brooks|Brendan Fraser|Dianne Wiest,English
529,1993,Steven Zaillian,Joe Mantegna|Ben Kingsley|Max Pomeranc,English
530,1994,Chris Menges,William Hurt|Nathan Yapp|Keith Allen,English
531,1993,Agnieszka Holland,Kate Maberly|Maggie Smith|Heydon Prowse,English
532,1994,John Waters,Kathleen Turner|Sam Waterston|Ricki Lake,English
533,1994,Russell Mulcahy,Alec Baldwin|John Lone|Penelope Ann Miller,English
534,1993,Richard Attenborough,Anthony Hopkins|Debra Winger|Julian Fellowes,English
535,1993,Robert Altman,Andie MacDowell|Julianne Moore|Tim Robbins,English
536,1994,Gillies MacKinnon,Steve Martin|Gabriel Byrne|Laura Linney,English
537,1993,John Duigan,Hugh Grant|Tara Fitzgerald|Sam Neill,English
538,1993,Fred Schepisi,Will Smith|Stockard Channing|Donald Sutherland,English
539,1993,Nora Ephron,Tom Hanks|Meg Ryan|Ross Malinger,English
540,1993,Phillip Noyce,Sharon Stone|William Baldwin|Tom Berenger,English
541,1982,Ridley Scott,Harrison Ford|Rutger Hauer|Sean Young,English|German|Cantonese|Japanese|Hungarian
542,1993,Steve Rash,Pauly Shore|Carla Gugino|Lane Smith,English
543,1993,Thomas Schlamme,Mike Myers|Nancy Travis|Anthony LaPaglia,English|Russian
544,1993,Rowdy Herrington,Bruce Willis|Sarah Jessica Parker|Dennis Farina,English
545,1985,Arthur Joffé,Nastassja Kinski|Ben Kingsley|Dennis Goldson,English
546,1993,Annabel Jankel,Bob Hoskins|John Leguizamo|Dennis Hopper,English
547,1994,Ernest R. Dickerson,Rutger Hauer|Ice-T|Charles S. Dutton,English
548,1994,Deran Sarafian,Charlie Sheen|Nastassja Kinski|James Gandolfini,English
549,1993,François Girard,Colm Feore|Derek Keurvorst|Katya Ladan,English|French
550,1994,Andrew Fleming,Lara Flynn Boyle|Josh Charles|Stephen Baldwin,English
551,1993,Henry Selick,Danny Elfman|Chris Sarandon|Catherine O'Hara,English
552,1993,Stephen Herek,Charlie Sheen|Kiefer Sutherland|Chris O'Donnell,English
553,1993,George P. Cosmatos,Kurt Russell|Val Kilmer|Sam Elliott,English|Latin
554,1994,Heywood Gould,Joanne Whalley|Armand Assante|Gabriel Byrne,English
555,1993,Tony Scott,Christian Slater|Patricia Arquette|Dennis Hopper,English|Italian
556,1993,Chris Hegedus,James Carville|George Stephanopoulos|Heather Beckel,English
558,1994,Pixote Hunt,Macaulay Culkin|Christopher Lloyd|Kanin Howell,English
559,1993,Jerry Ciccoritti,Leslie Hope|Peter Outerbridge|Victor Ertmanis,English
560,1994,Jennifer Warren,Martha Plimpton|Kelly Lynch|Rutger Hauer,English
561,1994,Mark Malone,Anthony LaPaglia|Mimi Rogers|Matt Craven,English
562,1995,Todd Solondz,Heather Matarazzo|Christina Brucato|Victoria Davis,English
563,1993,Claude Berri,Renaud|Gérard Depardieu|Miou-Miou,French
564,1994,Dennis Hopper,Tom Berenger|Erika Eleniak|William McNamara,English
565,1993,Guillermo del Toro,Federico Luppi|Ron Perlman|Claudio Brook,Spanish|English
566,1993,Daniel Algrant,Eric Stoltz|Mary-Louise Parker|Ralph Macchio,English
567,1993,Pedro Almodóvar,Peter Coyote|Verónica Forqué|Victoria Abril,Spanish
568,1993,Gurinder Chadha,Kim Vithana|Jimmi Harkishin|Sarita Khajuria,English|Panjabi
569,1994,Andrew Scheinman,Luke Edwards|Timothy Busfield|John Ashton,English
570,1993,Åke Sandgren,Jesper Salén|Stellan Skarsgård|Basia Frydman,Swedish
571,,Richard Loncraine,Julie Walters|Jim Broadbent|Thora Hird,English
572,1994,Eva Sereny,Robin Givens|Marco Hofschneider|Rick Johnson,English
573,1992,Lina Wertmüller,Paolo Villaggio|Isa Danieli|Gigio Morra,Italian
574,1994,David O. Russell,Jeremy Davies|Alberta Watson|Elizabeth Newett,English
575,1994,Penelope Spheeris,Travis Tedford|Bug Hall|Brittany Ashton Holmes,English
576,1993,Rémy Duchemin,Ken Higelin|Jean Yanne|Florence Darel,French
577,1994,George Miller,Tina Majorino|Keith Carradine|Chelsea Field,English
579,1993,Ricky Tognazzi,Carlo Cecchi|Enrico Lo Verso|Claudio Amendola,Italian
580,1994,Michael Austin,Phoebe Cates|Jim Broadbent|Wendy Hughes,English
581,1995,Rob Epstein,Lily Tomlin|Tony Curtis|Susie Bright,English
582,1993,Mathieu Kassovitz,Julie Mauduech|Hubert Koundé|Mathieu Kassovitz,French
583,1993,Nanni Moretti,Nanni Moretti|Renato Carpentieri|Giovanna Bozzolo,Italian|English|Mandarin
584,1993,María Luisa Bemberg,Marcello Mastroianni|Luisina Brando|Alejandra Podesta,Spanish
585,1995,Betty Thomas,Shelley Long|Gary Cole|Christine Taylor,English
586,1990,Chris Columbus,Macaulay Culkin|Joe Pesci|Daniel Stern,English
587,1990,Jerry Zucker,Patrick Swayze|Demi Moore|Whoopi Goldberg,English
588,1992,Ron Clements,Scott Weinger|Robin Williams|Linda Larkin,English
589,1991,James Cameron,Arnold Schwarzenegger|Linda Hamilton|Edward Furlong,English|Spanish
